timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-14 00:36:04,b'UPDATE:  @Apple has pulled #iOS and #iPadOS 14.1 as an OTA update for the public and has instead released the GM version for developers.  https://t.co/MZrpmlHPsK  #Apple #iOS14 #iPhone #iPad https://t.co/u6rzW51v1a',b'AppleTerminal',"['iOS', 'iPadOS', 'Apple', 'iOS14', 'iPhone', 'iPad']",21233
2020-10-14 00:31:14,b'#Apple #AppleEvent #iPhone #iPhone12 #5G #5Gsfor5G \xe2\x80\x94 5G for Apple iPhone 12 https://t.co/U36fkOxxaE',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', '5G', '5Gsfor5G']",6545
2020-10-14 00:30:00,"b'Jealous when your friends send you fun and silly cartoony pictures of themselves in text messages? Those are known as ""memoji"" and here\'s how you can set up your own (and create ""animoji"" too): https://t.co/9TBGnAX8O4 #apple #iphone #ipad #ios https://t.co/yByw98NR0d'",b'DaveTaylor',"['apple', 'iphone', 'ipad', 'ios']",15106
2020-10-14 00:30:00,b'Want to set a song as #iPhoneRingtone?  Check this post to set it without #iTunes or #Computer  Try this trick and share your experience with us\xf0\x9f\xa4\x97  #Apple #iPhone #Ringtone   https://t.co/kQa915ZovO',b'igeeksblog',"['iPhoneRingtone', 'iTunes', 'Computer', 'Apple', 'iPhone', 'Ringtone']",8281
2020-10-14 00:30:00,b'B/W July 6th &amp; Oct 6th Brett Buerhaus @bbuerhaus Ben Sadeghipour @nahamsec Samuel Erb @erbbysam Tanner Barnes @_StaticFlow_ together hacked @Apple #iphone and won #BugBounty just before #AppleEvent  55 #Bugs 11 critical 29 high 13 med 2 low #CyberSecurity https://t.co/hMDBb2qVdA',b'DrSanjayPSahoo',"['iphone', 'BugBounty', 'AppleEvent', 'Bugs', 'CyberSecurity']",11333
2020-10-14 00:28:39,"b""Confused Between Delhi &amp; Rajasthan Match Today!! \xf0\x9f\x98\x92  Predict Today's IPL Match Winner \xf0\x9f\x91\x87 https://t.co/loatKZNDig  WIN BUMPER PRIZES!  #ipl #adda247 #contest #bumperprizes #cricket #govtexams #fb #examprep #mahapack #iphone #testseries #test #aplcontest 1d https://t.co/KwXJ3qc52F""",b'adda247live',"['ipl', 'adda247', 'contest', 'bumperprizes', 'cricket', 'govtexams', 'fb', 'examprep', 'mahapack', 'iphone', 'testseries', 'test', 'aplcontest']",34975
2020-10-14 00:27:13,b'.@Apple have introduced the #iPhone12! #iPhone https://t.co/5zdJxRmKWq',b'YahooNewsAU',"['iPhone12', 'iPhone']",10786
2020-10-14 00:19:55,"b'#mobilesecurity | #android | #iphone | Mobile Security Market 2020 Size, Share, Trends, Growth And Outlook With Company Analysis And Forecast To\xc2\xa02027 https://t.co/qJ51VQRSmQ'",b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 00:18:56,"b'Congrats,Chennai Won &amp; these Aspirants TOO!\xf0\x9f\x8e\x89 Har Match Karo Offer Catch! \xe2\xad\x90Abhi Bhi Predict Nahi Kiya? Link : https://t.co/loatKZNDig  #ipl #adda247 #contest #bumperprizes #cricket #govtexams #fb #examprep #mahapack #iphone #testseries #test https://t.co/XnG3uDrf1S'",b'adda247live',"['ipl', 'adda247', 'contest', 'bumperprizes', 'cricket', 'govtexams', 'fb', 'examprep', 'mahapack', 'iphone', 'testseries', 'test']",34975
2020-10-14 00:18:36,"b'| Apple iPhone 12 and 12 mini are official with OLED displays, 5G | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/c4FXpReCxh'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-13 23:59:08,b'ok stream for clear skin #AppleEvent     Apple #iPhone #iPhone12 HomePod mini #AmazonPrimeDay             #Springsteen             #PrimeDayAmazon nia ramadhani nadira SKCK  Gusttavo Lima Verizon iphone 5 duke homepod  https://t.co/6dieB2zgZS',b'KOODl0R',"['AppleEvent', 'iPhone', 'iPhone12', 'AmazonPrimeDay', 'Springsteen', 'PrimeDayAmazon']",6243
2020-10-13 23:58:56,"b'#Apple #AppleEvent #iPhone #iPhone12 #iPhone12Series #iPhone12Mini \xe2\x80\x94 5G speed. A14 Bionic, the fastest chip in a smartphone. All\xe2\x80\x91new design. Ceramic Shield. Edge\xe2\x80\x91to\xe2\x80\x91edge OLED display. Night mode on every camera. All in two perfect sizes \xe2\x80\x94 including the new iPhone\xc2\xa012\xc2\xa0mini. https://t.co/63CpiN5lTX'",b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'iPhone12Series', 'iPhone12Mini']",6545
2020-10-13 23:57:26,"b'#Apple #AppleEvent #iPhone #iPhone12 #iPhone12Pro \xe2\x80\x94 5G speed. A14 Bionic, the fastest chip in a smartphone. All\xe2\x80\x91new design. Ceramic Shield. LiDAR Scanner for more realistic AR. A Pro camera system optimized for low light \xe2\x80\x94 and pushed even further on iPhone\xc2\xa012\xc2\xa0Pro\xc2\xa0Max. https://t.co/yrRH2dKaIr'",b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'iPhone12Pro']",6545
2020-10-13 23:55:10,"b'#AppleEvent #Apple #iPhone #iPhone12 #MagSafe \xe2\x80\x94 MagSafe Accessories. New cases, wallets, and chargers designed for iPhone\xc2\xa012 and iPhone\xc2\xa012\xc2\xa0Pro. Built-in magnets allow for effortless attachment and faster wireless\xc2\xa0charging. https://t.co/8vOwP6sGHN'",b'PC_holic',"['AppleEvent', 'Apple', 'iPhone', 'iPhone12', 'MagSafe']",6545
2020-10-13 23:53:35,b'Grado GT220 True Wireless Earbuds https://t.co/UOvt4AQqxR  #wireless #bluetooth #headphones #music #audio #mobile #mobiletech #travel #traveling #traveltech #gadgets #gadget #outdoors #adventure #iPhone #musiclovers #audiophile #earbuds #earphones #sports #exercise https://t.co/XoE9JcbpZu',b'garrigus',"['wireless', 'bluetooth', 'headphones', 'music', 'audio', 'mobile', 'mobiletech', 'travel', 'traveling', 'traveltech', 'gadgets', 'gadget', 'outdoors', 'adventure', 'iPhone', 'musiclovers', 'audiophile', 'earbuds', 'earphones', 'sports', 'exercise']",6167
2020-10-13 23:47:48,b'| Check out Apple\xe2\x80\x99s new iPhone 12 and 12 Pro accessories | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/7bPRMwrmRY',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-13 23:47:42,"b'Heard that the latest iPhone will not come with a charger and earpods which are sold separately.  Well I am not surprised. After all iPhones are getting ""cheaper"" right?  #iphone #earpods #Chargers'",b'tekkaus',"['iphone', 'earpods', 'Chargers']",66915
2020-10-13 23:46:49,b'I refuse to get another #iPhone ! Sorry @Apple but these are not the times to be releasing new products.',b'EddieOtero',['iPhone'],7431
2020-10-13 23:35:01,b'i wanna hit 50k thank u #AppleEvent     Apple #iPhone #iPhone12 HomePod mini #AmazonPrimeDay             #Springsteen             #PrimeDayAmazon nia ramadhani nadira SKCK  Gusttavo Lima Verizon iphone 5 duke homepod https://t.co/enzmRnKgeQ',b'KOODl0R',"['AppleEvent', 'iPhone', 'iPhone12', 'AmazonPrimeDay', 'Springsteen', 'PrimeDayAmazon']",6243
2020-10-13 23:20:00,"b""Huzzah! With iOS14 you can finally choose @Gmail - or another email program - as your default mail app on an iPhone! Finally! Here's how to switch: https://t.co/1UMgNCLCD5 #gmail #apple #ios14 #iphone https://t.co/lObgH6pU48""",b'DaveTaylor',"['gmail', 'apple', 'ios14', 'iphone']",15106
2020-10-13 23:17:24,"b'#mobilesecurity | #android | #iphone | A New Era for iPhone with 5G, AT&amp;T to Offer iPhone 12 Lineup, with Orders Starting on Oct.\xc2\xa016 https://t.co/HEPgC6BEGr'",b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-13 23:16:02,b'| $320-$400 off Apple MacBook Pro 16\xe2\x80\xb3 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/KcmY7Q5Okw',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-13 23:15:19,b'Matterport for #iPhone an immersive way to capture places and memories of a special day. Drop into a Matterport of Rockaway Beach in #California captured with an #iPad Pro. What spaces will you Matterport with our free app? https://t.co/um64qNCY39 #iPhone12 https://t.co/hrVQinGE7v',b'Matterport',"['iPhone', 'California', 'iPad', 'iPhone12']",10619
2020-10-13 23:10:00,b'#Apple #AppleEvent #iPhone #iPhone12 #HomePod #AirPodsStudio #AirTag \xe2\x80\x94 Watch Apple Event 10 October 2020 | Recap Video: https://t.co/ApIXabfBxH https://t.co/sXtcmI8MLU',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'HomePod', 'AirPodsStudio', 'AirTag']",6545
2020-10-13 23:09:19,"b""UPDATE: The cutout in #iPhone12's chassis has been confirmed to be a mmWave antenna window.  #iPhone 12 and #iPhonemini support mmWave #5G, but only in the US https://t.co/bJTIanXXEb https://t.co/Yk2OUVpfX0""",b'appleinsider',"['iPhone12', 'iPhone', 'iPhonemini', '5G']",517569
2020-10-13 23:08:55,"b""A look at #Apple's 5G #iPhone lineup https://t.co/n7Ky8oLodV https://t.co/Tnka9KDExI""",b'BusinessTimes',"['Apple', 'iPhone']",38892
2020-10-13 23:02:33,b'#Apple #AppleEvent\xc2\xa0 #iPhone #iPhone12 #HiSpeed #iPhone12Series #iPhone12Pro #iPhone12ProMax #iPhone12Mini \xe2\x80\x94 USB-C https://t.co/Xq1GTK3qph',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'HiSpeed', 'iPhone12Series', 'iPhone12Pro', 'iPhone12ProMax', 'iPhone12Mini']",6545
2020-10-13 23:00:20,"b'Photos: Wireless chargers for the iPhone, AirPods and the Apple Watch, by @Teena_Maddox  #Apple, #AppleEvent, #iPhone, #iPhone12 https://t.co/lFqRnlAozs For more on Smartphones and Mobile Tech, check out our Flipboard magazine, https://t.co/kaoicdDEp9 https://t.co/azL5twjXmp'",b'TechRepublic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12']",228386
2020-10-13 22:57:03,"b""#Apple unveiled the latest models of its flagship smartphone - the #iPhone 12 and the iPhone Pro - at an event in #Cupertino on Tuesday  The #iPhone12 is the first of Apple's phones to support #5G network. https://t.co/129aQY3MYC""",b'Ruptly',"['Apple', 'iPhone', 'Cupertino', 'iPhone12', '5G']",114463
2020-10-13 22:54:59,b'#Apple #AppleEvent #iPhone #iPhone12 #iPhone12Pro #iPhone12mini #iPhone12ProMax \xe2\x80\x94 Apple has unveiled its iPhone 12 lineup https://t.co/USMrWssDPe',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12', 'iPhone12Pro', 'iPhone12mini', 'iPhone12ProMax']",6545
2020-10-13 22:52:07,"b'#Apple brings #5G to the #iPhone: \xe2\x80\x9cThe next generation is here,\xe2\x80\x9d CEO @tim_cook says  #AppleEvent\xc2\xa0 .cnb.cx/2H1IKtz #iPhone12 #iPhone12Series #iPhone12mini #iPhone12Pro #iPhone12Pro #iPhone12ProMax    https://t.co/lET33Ci9rx'",b'HaroldSinnott',"['Apple', '5G', 'iPhone', 'AppleEvent', 'iPhone12', 'iPhone12Series', 'iPhone12mini', 'iPhone12Pro', 'iPhone12Pro', 'iPhone12ProMax']",72638
2020-10-13 22:46:07,b'#Apple #AppleEvent #MagnaSafe #iPhone #iPhone12 #iPhone12Pro #iPhone12mini  #iPhone12ProMax \xe2\x80\x94 Apple\xe2\x80\x99s New MagSafe Charger Offers 15W Charging for iPhone 12 Series https://t.co/s4G9GFsLy5',b'PC_holic',"['Apple', 'AppleEvent', 'MagnaSafe', 'iPhone', 'iPhone12', 'iPhone12Pro', 'iPhone12mini', 'iPhone12ProMax']",6545
2020-10-13 22:45:44,b'#mobilesecurity | #android | #iphone | #EndSARS: We are working to secure the release of protesters \xe2\x80\x93\xc2\xa0NBA https://t.co/oFCDD617ag',b'NcsVentures',"['mobilesecurity', 'android', 'iphone', 'EndSARS']",6343
2020-10-13 22:44:29,"b'| Best Prime Day 2020 Apple deals: $850 MacBook Air, $199 AirPods Pro and more | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/munoXdKjwf'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-13 22:42:15,b'#Apple #AppleEvent #iPhone #iPhone12Pro #iPhone12mini #iPhone12ProMax #iPhone12 \xe2\x80\x94 iPhone 12 and iPhone 12 Pro prices. https://t.co/cowIuUfMJ5',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12Pro', 'iPhone12mini', 'iPhone12ProMax', 'iPhone12']",6545
2020-10-13 22:41:24,"b'@_jfeldman Yes, I would like to have seen those additions. Most likely next time, in the Pro models.  #AppleEvent #iPhone'",b'dhinchcliffe',"['AppleEvent', 'iPhone']",57648
2020-10-13 22:40:03,b'#Apple #AppleEvent #iPhone #iPhone12Pro #iPhone12mini #iPhone12ProMax #iPhone12 \xe2\x80\x94 New iPhone 12 box smaller than before.. without charger and earphone.. https://t.co/Ul1dTlWzz7',b'PC_holic',"['Apple', 'AppleEvent', 'iPhone', 'iPhone12Pro', 'iPhone12mini', 'iPhone12ProMax', 'iPhone12']",6545
2020-10-13 22:30:10,"b""As to be expected, any #AppleEvent is going to be a big moment, especially for an #iPhone announcement. Miss today's livestream or want to relive the action? Check out everything you need to know from October's Apple event.  https://t.co/c1MY3vD9ug""",b'DigitalTrends',"['AppleEvent', 'iPhone']",2136061
2020-10-13 22:26:21,"b'Wolfpacks Build Your Own Seamless #4K HDMI #MatrixSwitchers. Choose 9X9/18X18/36X36 #iPhone Apps, WEB GUI, RS232 &amp; Front Control. 100ms Switching Time! Audio Embedded Ins &amp; De-embedded Outs. HDBaseT to CAT6 In &amp; Out Baluns w/POC ...Call 833-965-3722  https://t.co/7jJArlA24I https://t.co/NRNNSYx3uY'",b'HDTVSupply',"['4K', 'MatrixSwitchers', 'iPhone']",6905
2020-10-13 22:13:45,b'#mobilesecurity | #android | #iphone | Untangle Offers Powerful VPN Choices with NG Firewall 16\xc2\xa0Release https://t.co/aOwx7e5jpW',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-13 22:12:59,"b""The wait is over. With great anticipation @Apple unveiled its latest #iPhone. @richard680news has all the details you'll want to know. Plus, taxi companies in #Toronto are feeling the effects of the #covid19 pandemic. https://t.co/YN456w6SAw""",b'CityNews',"['iPhone', 'Toronto', 'covid19']",630846
2020-10-13 22:12:32,b'Daily Crunch: Apple introduces the iPhone 12 https://t.co/oeQyI7uXSX #DailyCrunch #Hardware #Mobile #iPhone #Apple',b'DataAugmented',"['DailyCrunch', 'Hardware', 'Mobile', 'iPhone', 'Apple']",5430
2020-10-13 22:10:45,b'| Apple\xe2\x80\x99s 5G iPhone launch has investors hoping for \xe2\x80\x98unprecedented upgrade cycle\xe2\x80\x99 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/ItSOfnIDYp',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-13 21:59:35,b'One Less Thing\xe2\x80\xa6 #AppleEvent #iPhone https://t.co/HZULHOoRBV',b'JonyIveParody',"['AppleEvent', 'iPhone']",117616
